20180725,69
20180726,60
20180727,53
20180728,56
20180729,40
20180730,56
20180731,64
20180801,53
20180802,100
20180803,230
20180804,97
20180805,67
20180806,73
20180807,52
20180808,69
20180809,52
20180810,76
20180811,52
20180812,64
20180813,59
20180814,53
20180815,78
20180816,71
20180817,62
20180818,57
20180819,68
20180820,80
20180821,61
20180822,66
20180823,87
20180824,80
20180825,69
20180826,56
20180827,61
20180828,61
20180829,69
20180830,64
20180831,64
20180901,76
20180902,63
20180903,64
20180904,79
20180905,56
20180906,67
20180907,85
20180908,80
20180909,49
20180910,70
20180911,66
20180912,91
20180913,83
20180914,58
20180915,80
20180916,81
20180917,77
20180918,71
20180919,90
20180920,86
20180921,75
20180922,77
20180923,98
20180924,90
20180925,59
20180926,89
20180927,102
20180928,86
20180929,103
20180930,76
20181001,79
20181002,83
20181003,89
20181004,94
20181005,84
20181006,114
20181007,125
20181008,110
20181009,115
20181010,138
20181011,127
20181012,112
20181013,125
20181014,129
20181015,116
20181016,140
20181017,165
20181018,123
20181019,123
20181020,110
20181021,120
20181022,139
20181023,129
20181024,134
20181025,122
20181026,130
20181027,131
20181028,145
20181029,135
20181030,119
20181031,113
20181101,130
20181102,140
20181103,131
20181104,139
20181105,157
20181106,145
20181107,114
20181108,200
20181109,197
20181110,137
20181111,108
20181112,193
20181113,159
20181114,164
20181115,181
20181116,201
20181117,194
20181118,177
20181119,221
20181120,218
20181121,193
20181122,230
20181123,222
20181124,199
20181125,208
20181126,224
20181127,225
20181128,198
20181129,218
20181130,210
20181201,203
20181202,227
20181203,244
20181204,246
20181205,277
20181206,218
20181207,213
20181208,218
20181209,219
20181210,217
20181211,253
20181212,241
20181213,210
20181214,220
20181215,251
20181216,218
20181217,239
20181218,240
20181219,269
20181220,292
20181221,247
20181222,233
20181223,215
20181224,251
20181225,260
20181226,272
20181227,247
20181228,281
20181229,261
20181230,260
20181231,273
20190101,254
20190102,275
20190103,250
20190104,285
20190105,294
20190106,273
20190107,289
20190108,267
20190109,277
20190110,277
20190111,285
20190112,297
20190113,263
20190114,305
20190115,280
20190116,293
20190117,322
20190118,293
20190119,262
20190120,285
20190121,278
20190122,303
20190123,279
20190124,269
20190125,266
20190126,261
20190127,266
20190128,275
20190129,242
20190130,266
20190131,255
20190201,236
20190202,201
20190203,205
20190204,170
20190205,148
20190206,179
20190207,166
20190208,179
20190209,233
20190210,208
20190211,236
20190212,218
20190213,276
20190214,235
20190215,238
20190216,237
20190217,206
20190218,288
20190219,261
20190220,246
20190221,252
20190222,259
20190223,242
20190224,234
20190225,226
20190226,255
20190227,286
20190228,243
20190301,252
20190302,222
20190303,214
20190304,220
20190305,231
20190306,202
20190307,234
20190308,198
20190309,174
20190310,161
20190311,187
20190312,196
20190313,251
20190314,227
20190315,259
20190316,220
20190317,233
20190318,263
20190319,292
20190320,281
20190321,229
20190322,233
20190323,241
20190324,213
20190325,241
20190326,213
20190327,225
20190328,251
20190329,256
20190330,204
20190331,204
20190401,213
20190402,206
20190403,217
20190404,238
20190405,204
20190406,208
20190407,195
20190408,198
20190409,235
20190410,222
20190411,249
20190412,233
20190413,179
20190414,191
20190415,206
20190416,230
20190417,215
20190418,210
20190419,199
20190420,199
20190421,248
20190422,266
20190423,235
20190424,236
20190425,241
20190426,263
20190427,340
20190428,292
20190429,341
20190430,269
20190501,231
20190502,225
20190503,247
20190504,315
20190505,327
20190506,334
20190507,349
20190508,434
20190509,447
20190510,389
20190511,359
20190512,304
20190513,309
20190514,400
20190515,356
20190516,298
20190517,380
20190518,394
20190519,417
20190520,450
20190521,441
20190522,389
20190523,381
20190524,384
20190525,338
20190526,313
20190527,381
20190528,342
20190529,323
20190530,353
20190531,306
20190601,335
20190602,320
20190603,290
20190604,262
20190605,226
20190606,273
20190607,241
20190608,285
20190609,303
20190610,403
20190611,380
20190612,403
20190613,408
20190614,417
20190615,405
20190616,341
20190617,390
20190618,386
20190619,367
20190620,396
20190621,352
20190622,371
20190623,334
20190624,360
20190625,369
20190626,361
20190627,334
20190628,309
20190629,324
20190630,307
20190701,348
20190702,405
20190703,388
20190704,336
20190705,310
20190706,328
20190707,277
20190708,317
20190709,311
20190710,276
20190711,323
20190712,309
20190713,258
20190714,263
20190715,271
20190716,320
20190717,375
20190718,363
20190719,347
20190720,331
20190721,246
20190722,274
20190723,246
20190724,307
20190725,288
20190726,247
20190727,242
20190728,274
20190729,256
20190730,254
20190731,278
20190801,284
20190802,260
20190803,269
20190804,275
20190805,287
20190806,260
20190807,228
20190808,259
20190809,274
20190810,249
20190811,285
20190812,274
20190813,291
20190814,257
20190815,300
20190816,254
20190817,273
20190818,259
20190819,259
20190820,268
20190821,259
20190822,246
20190823,294
20190824,272
20190825,232
20190826,247
20190827,273
20190828,250
20190829,257
20190830,263
20190831,236
20190901,271
20190902,307
20190903,272
20190904,258
20190905,275
20190906,314
20190907,264
20190908,254
20190909,300
20190910,299
20190911,271
20190912,304
20190913,235
20190914,226
20190915,253
20190916,316
20190917,338
20190918,382
20190919,382
20190920,343
20190921,353
20190922,324
20190923,387
20190924,370
20190925,379
20190926,348
20190927,310
20190928,351
20190929,327
20190930,262
20191001,267
20191002,294
20191003,310
20191004,325
20191005,345
20191006,323
20191007,350
20191008,389
20191009,403
20191010,364
20191011,360
20191012,366
20191013,331
20191014,379
20191015,367
20191016,357
20191017,320
20191018,332
20191019,374
20191020,349
20191021,444
20191022,431
20191023,424
20191024,389
20191025,389
20191026,320
20191027,355
20191028,331
20191029,368
20191030,365
20191031,373
20191101,417
20191102,224
20191103,232
20191104,246
20191105,241
20191106,246
20191107,231
20191108,202
20191109,211
20191110,202
20191111,213
20191112,243
20191113,234
20191114,246
20191115,277
20191116,258
20191117,221
20191118,206
20191119,261
20191120,266
20191121,281
20191122,271
20191123,291
20191124,266
20191125,219
20191126,251
20191127,275
20191128,289
20191129,269
20191130,278
20191201,252
20191202,264
20191203,292
20191204,304
20191205,331
20191206,297
20191207,311
20191208,287
20191209,334
20191210,383
20191211,365
20191212,375
20191213,377
20191214,320
20191215,341
20191216,371
20191217,405
20191218,453
20191219,433
20191220,380
20191221,387
20191222,392
20191223,417
20191224,415
20191225,395
20191226,434
20191227,403
20191228,369
20191229,372
20191230,369
20191231,992
20200101,437
20200102,474
20200103,441
20200104,452
20200105,497
20200106,470
20200107,455
20200108,441
20200109,438
20200110,395
20200111,470
20200112,434
20200113,411
20200114,408
20200115,412
20200116,365
20200117,313
20200118,340
20200119,491
20200120,4173
20200121,22986
20200122,56092
20200123,118009
20200124,140496
20200125,340047
20200126,670677
20200127,686102
20200128,737963
20200129,1170115
20200130,1088547
20200131,985326
20200201,971018
20200202,1087315
20200203,1088353
20200204,1180295
20200205,1286478
20200206,1347406
20200207,1319051
20200208,1619206
20200209,1297137
20200210,1200968
20200211,1202492
20200212,1178666
20200213,1170070
20200214,1243351
20200215,1212638
20200216,1375325
20200217,976064
20200218,917725
20200219,900284
20200220,873676
20200221,812141
20200222,797056
20200223,800249
20200224,756903
20200225,660961
20200226,589156
20200227,606252
20200228,596156
20200229,621762
20200301,704534
20200302,527831
20200303,487004
20200304,486681
20200305,479127
20200306,444357
20200307,437455
20200308,379175
20200309,369506
20200310,365976
20200311,346338
20200312,346536
20200313,316203
20200314,326815
20200315,335975
20200316,297316
20200317,302657
20200318,292243
20200319,271709
20200320,271162
20200321,267009
20200322,267050
20200323,233985
20200324,221871
20200325,212327
20200326,204050
20200327,198129
20200328,196413
20200329,195269
20200330,176079
20200331,176062
20200401,175415
20200402,172237
20200403,183078
20200404,457261
20200405,178120
20200406,150249
20200407,226724
20200408,152070
20200409,141548
20200410,139216
20200411,138941
20200412,144252
20200413,134188
20200414,131704
20200415,133781
20200416,128939
